Внутренний ID,Время создания заказа,ID мерчанта,Статус,Сумма,Валюта,ID заказа,Тип заказа,Описание заказа
66764173,19.11.17 10:41:08,1397120,processing,"9,66",USD,demo75394545,verification,demo
66764169,19.11.17 10:41:07,1397120,processing,"9,96",USD,demo30091274,verification,demo
66764163,19.11.17 10:41:06,1397120,processing,"1,92",USD,demo11414366,verification,demo
66764162,19.11.17 10:41:05,1397120,processing,"9,83",USD,demo80355520,verification,demo
66764155,19.11.17 10:41:04,1397120,processing,"7,74",USD,demo29126077,verification,demo
66764154,19.11.17 10:41:04,1397120,processing,"0,22",USD,demo43892950,verification,demo
66764150,19.11.17 10:41:03,1397120,processing,"8,5",USD,demo93531683,verification,demo
66764145,19.11.17 10:41:02,1397120,processing,"8,64",USD,demo19868373,verification,demo
66764140,19.11.17 10:41:01,1397120,processing,"5,35",USD,demo65973977,verification,demo
66764139,19.11.17 10:41:01,1397120,processing,"2,25",USD,demo32144775,verification,demo
66764135,19.11.17 10:41:00,1397120,declined,"9,97",UAH,demo99748037,verification,demo
66764133,19.11.17 10:41:00,1397120,declined,"7,35",UAH,demo27413880,verification,demo
66764129,19.11.17 10:40:59,1397120,declined,"4,05",UAH,demo90641327,verification,demo
66764128,19.11.17 10:40:59,1397120,declined,"5,17",UAH,demo19690597,verification,demo
66764119,19.11.17 10:40:57,1397120,declined,"8,66",UAH,demo81092520,verification,demo
66764118,19.11.17 10:40:57,1397120,declined,"1,02",UAH,demo83564536,verification,demo
66764113,19.11.17 10:40:56,1397120,declined,"2,15",UAH,demo64132259,verification,demo
66764109,19.11.17 10:40:55,1397120,declined,"2,79",UAH,demo84737300,verification,demo
66764105,19.11.17 10:40:54,1397120,declined,"8,63",UAH,demo26109814,verification,demo
66764103,19.11.17 10:40:54,1397120,declined,"1,93",UAH,demo81552153,verification,demo
66764098,19.11.17 10:40:53,1397120,processing,"4,84",EUR,demo01533483,verification,demo
66764096,19.11.17 10:40:53,1397120,processing,"9,74",EUR,demo77616975,verification,demo
66764091,19.11.17 10:40:51,1397120,processing,"0,48",EUR,demo91082189,verification,demo
66764087,19.11.17 10:40:51,1397120,processing,"3,35",EUR,demo29187560,verification,demo
66764078,19.11.17 10:40:49,1397120,processing,"9,85",EUR,demo48073899,verification,demo
66764076,19.11.17 10:40:49,1397120,processing,"3,41",EUR,demo44890701,verification,demo
66764074,19.11.17 10:40:48,1397120,processing,"9,2",EUR,demo75774209,verification,demo
66764069,19.11.17 10:40:47,1397120,processing,"4,19",EUR,demo45112108,verification,demo
66764066,19.11.17 10:40:46,1397120,processing,"5,21",EUR,demo92627758,verification,demo
66764064,19.11.17 10:40:46,1397120,processing,"7,87",EUR,demo68867167,verification,demo
66764059,19.11.17 10:40:45,1397120,processing,"6,92",GBP,demo39209402,verification,demo
66764058,19.11.17 10:40:44,1397120,processing,"6,17",GBP,demo23565465,verification,demo
66764051,19.11.17 10:40:43,1397120,processing,"8,44",GBP,demo93770786,verification,demo
66764050,19.11.17 10:40:43,1397120,processing,"4,74",GBP,demo66165988,verification,demo
66764043,19.11.17 10:40:41,1397120,processing,"3,17",GBP,demo75693550,verification,demo
66764041,19.11.17 10:40:40,1397120,processing,"6,7",GBP,demo05869470,verification,demo
66764038,19.11.17 10:40:39,1397120,processing,"2,47",GBP,demo04117885,verification,demo
66764032,19.11.17 10:40:38,1397120,processing,"0,63",GBP,demo58598403,verification,demo
66764025,19.11.17 10:40:38,1397120,processing,"5,58",GBP,demo75591361,verification,demo
66764023,19.11.17 10:40:37,1397120,processing,"3,18",GBP,demo93673757,verification,demo
66764017,19.11.17 10:40:36,1397120,reversed,"4,86",CZK,demo01444305,verification,demo
66764016,19.11.17 10:40:36,1397120,reversed,"2,36",CZK,demo78652389,verification,demo
66764011,19.11.17 10:40:34,1397120,reversed,"0,32",CZK,demo75417669,verification,demo
66764009,19.11.17 10:40:34,1397120,reversed,"2,83",CZK,demo23632338,verification,demo
66764002,19.11.17 10:40:32,1397120,reversed,"3,74",CZK,demo67056916,verification,demo
66763999,19.11.17 10:40:32,1397120,reversed,"2,07",CZK,demo13798946,verification,demo
66763996,19.11.17 10:40:31,1397120,reversed,"6,04",CZK,demo24837145,verification,demo
66763990,19.11.17 10:40:30,1397120,reversed,"9,02",CZK,demo63409420,verification,demo
66763987,19.11.17 10:40:29,1397120,reversed,"0,86",CZK,demo13205956,verification,demo
66763986,19.11.17 10:40:29,1397120,reversed,"5,92",CZK,demo59940972,verification,demo
66763981,19.11.17 10:40:28,1397120,reversed,"7,38",CZK,demo39248466,verification,demo
66763980,19.11.17 10:40:28,1397120,reversed,"2,6",CZK,demo39644758,verification,demo
66763973,19.11.17 10:40:26,1397120,reversed,"3,02",CZK,demo75434691,verification,demo
66763970,19.11.17 10:40:26,1397120,reversed,"2,25",CZK,demo25296418,verification,demo
66763963,19.11.17 10:40:24,1397120,reversed,"8,39",CZK,demo20535289,verification,demo
66763961,19.11.17 10:40:24,1397120,reversed,"6,8",CZK,demo49729404,verification,demo
66763958,19.11.17 10:40:23,1397120,reversed,"3,75",CZK,demo80043709,verification,demo
66763954,19.11.17 10:40:22,1397120,reversed,"5,84",CZK,demo89676299,verification,demo
66763950,19.11.17 10:40:22,1397120,reversed,"1,2",CZK,demo85076235,verification,demo
66763949,19.11.17 10:40:21,1397120,reversed,"3,49",CZK,demo39009144,verification,demo
66763945,19.11.17 10:40:21,1397120,reversed,"8,01",USD,demo30455761,verification,demo
66763944,19.11.17 10:40:20,1397120,reversed,"6,32",USD,demo00667789,verification,demo
66763939,19.11.17 10:40:19,1397120,reversed,"5,71",USD,demo55022138,verification,demo
66763937,19.11.17 10:40:19,1397120,reversed,"4,8",USD,demo83602810,verification,demo
66763930,19.11.17 10:40:17,1397120,reversed,"3,07",USD,demo56020801,verification,demo
66763927,19.11.17 10:40:17,1397120,reversed,"3,59",USD,demo77213981,verification,demo
66763923,19.11.17 10:40:16,1397120,reversed,"0,56",USD,demo91507334,verification,demo
66763918,19.11.17 10:40:15,1397120,reversed,"0,79",USD,demo89607264,verification,demo
66763914,19.11.17 10:40:14,1397120,reversed,"0,87",USD,demo34420351,verification,demo
66763912,19.11.17 10:40:13,1397120,reversed,"6,66",USD,demo41725766,verification,demo
66763909,19.11.17 10:40:13,1397120,approved,"5,86",GBP,demo16600331,purchase,demo
66763907,19.11.17 10:40:12,1397120,approved,"7,85",GBP,demo16083600,purchase,demo
66763900,19.11.17 10:40:10,1397120,approved,"0,57",GBP,demo55142589,purchase,demo
66763897,19.11.17 10:40:09,1397120,approved,"9,03",GBP,demo23041889,purchase,demo
66763888,19.11.17 10:40:07,1397120,approved,"8,32",GBP,demo48453946,purchase,demo
66763886,19.11.17 10:40:07,1397120,approved,"9,26",GBP,demo34002249,purchase,demo
66763881,19.11.17 10:40:06,1397120,approved,"2,54",GBP,demo69468552,purchase,demo
66763877,19.11.17 10:40:04,1397120,approved,"6,72",GBP,demo15308403,purchase,demo
66763871,19.11.17 10:40:03,1397120,approved,"5,47",GBP,demo89635061,purchase,demo
66763870,19.11.17 10:40:03,1397120,approved,"5,43",GBP,demo19773255,purchase,demo
66762645,19.11.17 10:31:23,1397120,processing,"2,64",UAH,demo75303581,verification,demo
66762644,19.11.17 10:31:23,1397120,processing,"5,79",UAH,demo94746394,verification,demo
66762639,19.11.17 10:31:22,1397120,processing,"2,98",UAH,demo18807638,verification,demo
66762638,19.11.17 10:31:22,1397120,processing,"7,56",UAH,demo89094705,verification,demo
66762630,19.11.17 10:31:20,1397120,processing,"6,44",UAH,demo24720989,verification,demo
66762622,19.11.17 10:31:19,1397120,processing,"6,1",UAH,demo70191973,verification,demo
66762619,19.11.17 10:31:19,1397120,processing,"6,54",UAH,demo87175265,verification,demo
66762617,19.11.17 10:31:18,1397120,processing,"5,71",UAH,demo01733797,verification,demo
66762615,19.11.17 10:31:17,1397120,processing,"0,92",UAH,demo35568499,verification,demo
66762611,19.11.17 10:31:17,1397120,processing,"6,3",USD,demo28376745,verification,demo
66762610,19.11.17 10:31:16,1397120,processing,"2,67",USD,demo26922477,verification,demo
66762605,19.11.17 10:31:15,1397120,processing,"2,86",USD,demo65989040,verification,demo
66762604,19.11.17 10:31:14,1397120,processing,"8,96",USD,demo16324361,verification,demo
66762597,19.11.17 10:31:13,1397120,processing,"2,86",USD,demo56030955,verification,demo
66762593,19.11.17 10:31:12,1397120,processing,"6,02",USD,demo02409372,verification,demo
66762590,19.11.17 10:31:12,1397120,processing,"0,11",USD,demo74073295,verification,demo
66762585,19.11.17 10:31:11,1397120,processing,"6,43",USD,demo28824050,verification,demo
66762582,19.11.17 10:31:10,1397120,processing,"2,68",USD,demo60638614,verification,demo
66762581,19.11.17 10:31:10,1397120,processing,"0,76",USD,demo49534108,verification,demo
66762578,19.11.17 10:31:09,1397120,declined,"3,35",RUB,demo08502696,verification,demo
66762576,19.11.17 10:31:08,1397120,declined,"6,34",RUB,demo70563291,verification,demo
66762571,19.11.17 10:31:07,1397120,declined,"6,79",RUB,demo14798658,verification,demo
66762570,19.11.17 10:31:06,1397120,declined,"9,84",RUB,demo82833480,verification,demo
66762562,19.11.17 10:31:05,1397120,declined,"4,64",RUB,demo35567177,verification,demo
66762559,19.11.17 10:31:04,1397120,declined,"1,99",RUB,demo73427775,verification,demo
66762553,19.11.17 10:31:03,1397120,declined,"8,68",RUB,demo48926127,verification,demo
66762550,19.11.17 10:31:02,1397120,declined,"8,66",RUB,demo01414341,verification,demo
66762546,19.11.17 10:31:02,1397120,declined,"1,94",RUB,demo76929414,verification,demo
66762544,19.11.17 10:31:01,1397120,processing,"1,47",EUR,demo04454680,verification,demo
66762541,19.11.17 10:31:01,1397120,processing,"8,16",EUR,demo25044760,verification,demo
66762535,19.11.17 10:30:59,1397120,processing,"9,03",EUR,demo21140725,verification,demo
66762534,19.11.17 10:30:59,1397120,processing,"3,68",EUR,demo87756392,verification,demo
66762526,19.11.17 10:30:57,1397120,processing,"0,37",EUR,demo70192527,verification,demo
66762525,19.11.17 10:30:57,1397120,processing,"9,26",EUR,demo60321095,verification,demo
66762520,19.11.17 10:30:56,1397120,processing,"6,51",EUR,demo01323181,verification,demo
66762517,19.11.17 10:30:55,1397120,processing,"9,78",EUR,demo29174851,verification,demo
66762512,19.11.17 10:30:54,1397120,processing,"5,39",EUR,demo25171817,verification,demo
66762511,19.11.17 10:30:54,1397120,processing,"4,81",EUR,demo10163789,verification,demo
66762505,19.11.17 10:30:53,1397120,processing,"5,63",UAH,demo32289311,verification,demo
66762502,19.11.17 10:30:52,1397120,processing,"1,27",UAH,demo17348329,verification,demo
66762498,19.11.17 10:30:51,1397120,processing,"9,25",UAH,demo46661682,verification,demo
66762495,19.11.17 10:30:51,1397120,processing,"5,03",UAH,demo98540132,verification,demo
66762490,19.11.17 10:30:49,1397120,processing,"6,69",UAH,demo45769659,verification,demo
66762487,19.11.17 10:30:49,1397120,processing,"0,24",UAH,demo02962037,verification,demo
66762485,19.11.17 10:30:48,1397120,processing,"5,1",UAH,demo95671295,verification,demo
66762482,19.11.17 10:30:47,1397120,processing,"6,15",UAH,demo30898559,verification,demo
66762476,19.11.17 10:30:47,1397120,processing,"7,16",UAH,demo56879774,verification,demo
66762474,19.11.17 10:30:46,1397120,processing,"1,93",UAH,demo31872412,verification,demo
66762472,19.11.17 10:30:46,1397120,reversed,"8,23",GBP,demo09289813,verification,demo
66762470,19.11.17 10:30:45,1397120,reversed,"0,76",GBP,demo77987026,verification,demo
66762465,19.11.17 10:30:44,1397120,reversed,"8,4",GBP,demo01171498,verification,demo
66762464,19.11.17 10:30:43,1397120,reversed,"8,85",GBP,demo67064361,verification,demo
66762456,19.11.17 10:30:42,1397120,reversed,"9,28",GBP,demo82647406,verification,demo
66762453,19.11.17 10:30:41,1397120,reversed,"8,69",GBP,demo32701848,verification,demo
66762450,19.11.17 10:30:41,1397120,reversed,"0,31",GBP,demo44779606,verification,demo
66762445,19.11.17 10:30:40,1397120,reversed,"5,17",GBP,demo73810090,verification,demo
66762441,19.11.17 10:30:39,1397120,reversed,"4,1",GBP,demo14460038,verification,demo
66762440,19.11.17 10:30:39,1397120,reversed,"3,44",GBP,demo85979653,verification,demo
66762434,19.11.17 10:30:35,1397120,reversed,"0,94",RUB,demo31848611,verification,demo
66762428,19.11.17 10:30:29,1397120,reversed,"6,98",RUB,demo36491472,verification,demo
66762422,19.11.17 10:30:27,1397120,reversed,"7,09",RUB,demo89435739,verification,demo
66762420,19.11.17 10:30:27,1397120,reversed,"1,92",RUB,demo39175074,verification,demo
66762410,19.11.17 10:30:25,1397120,reversed,"4,93",RUB,demo22125797,verification,demo
66762409,19.11.17 10:30:25,1397120,reversed,"7,28",RUB,demo11283703,verification,demo
66762405,19.11.17 10:30:24,1397120,reversed,"8,6",RUB,demo67581015,verification,demo
66762401,19.11.17 10:30:23,1397120,reversed,"4,31",RUB,demo02786702,verification,demo
66762397,19.11.17 10:30:22,1397120,reversed,"2,8",RUB,demo47884495,verification,demo
66762396,19.11.17 10:30:22,1397120,reversed,"8,62",RUB,demo18599486,verification,demo
66762390,19.11.17 10:30:21,1397120,reversed,"6,72",UAH,demo53632515,verification,demo
66762388,19.11.17 10:30:20,1397120,reversed,"8,28",UAH,demo40988140,verification,demo
66762382,19.11.17 10:30:19,1397120,reversed,"0,35",UAH,demo29349169,verification,demo
66762381,19.11.17 10:30:18,1397120,reversed,"5,36",UAH,demo19491720,verification,demo
66762374,19.11.17 10:30:17,1397120,reversed,"4,68",UAH,demo51642154,verification,demo
66762371,19.11.17 10:30:16,1397120,reversed,"5,16",UAH,demo87341158,verification,demo
66762367,19.11.17 10:30:15,1397120,reversed,"6,24",UAH,demo77294795,verification,demo
66762357,19.11.17 10:30:13,1397120,reversed,"0,59",UAH,demo19102658,verification,demo
66762355,19.11.17 10:30:13,1397120,reversed,"1,28",UAH,demo76616193,verification,demo
66762352,19.11.17 10:30:12,1397120,approved,"2,57",UAH,demo27627960,purchase,demo
66762350,19.11.17 10:30:11,1397120,approved,"8,07",UAH,demo13401638,purchase,demo
66762345,19.11.17 10:30:10,1397120,approved,"5,69",UAH,demo54589051,purchase,demo
66762343,19.11.17 10:30:09,1397120,approved,"1,46",UAH,demo98929771,purchase,demo
66762334,19.11.17 10:30:07,1397120,approved,"8,71",UAH,demo86787711,purchase,demo
66762333,19.11.17 10:30:07,1397120,approved,"8,09",UAH,demo01710341,purchase,demo
66762326,19.11.17 10:30:06,1397120,approved,"5,67",UAH,demo66474318,purchase,demo
66762322,19.11.17 10:30:04,1397120,approved,"0,63",UAH,demo65252098,purchase,demo
66762318,19.11.17 10:30:03,1397120,approved,"8,59",UAH,demo69522205,purchase,demo
66762317,19.11.17 10:30:03,1397120,approved,"9,64",UAH,demo34424598,purchase,demo
66761118,19.11.17 10:21:17,1397120,processing,"0,76",EUR,demo52971373,verification,demo
66761114,19.11.17 10:21:17,1397120,processing,"8,1",EUR,demo53128784,verification,demo
66761107,19.11.17 10:21:15,1397120,processing,"6,15",EUR,demo78801164,verification,demo
66761106,19.11.17 10:21:15,1397120,processing,"9,26",EUR,demo55041959,verification,demo
66761098,19.11.17 10:21:13,1397120,processing,"4,61",EUR,demo35225647,verification,demo
66761095,19.11.17 10:21:13,1397120,processing,"4,95",EUR,demo63373494,verification,demo
66761090,19.11.17 10:21:12,1397120,processing,"0,27",EUR,demo32745097,verification,demo
66761088,19.11.17 10:21:11,1397120,processing,"0,16",EUR,demo64457893,verification,demo
66761081,19.11.17 10:21:10,1397120,processing,"8,94",EUR,demo87978637,verification,demo
66761079,19.11.17 10:21:09,1397120,processing,"2,98",EUR,demo34660658,verification,demo
66761074,19.11.17 10:21:08,1397120,processing,"9,56",UAH,demo41922034,verification,demo
66761072,19.11.17 10:21:08,1397120,processing,"5,33",UAH,demo70807110,verification,demo
66761066,19.11.17 10:21:07,1397120,processing,"0,08",UAH,demo58747803,verification,demo
66761064,19.11.17 10:21:06,1397120,processing,"4,66",UAH,demo34386388,verification,demo
66761057,19.11.17 10:21:05,1397120,processing,"5,83",UAH,demo76563444,verification,demo
66761055,19.11.17 10:21:04,1397120,processing,"8,61",UAH,demo66897706,verification,demo
66761051,19.11.17 10:21:04,1397120,processing,"7,24",UAH,demo47400892,verification,demo
66761046,19.11.17 10:21:03,1397120,processing,2,UAH,demo14799010,verification,demo
66761041,19.11.17 10:21:02,1397120,processing,"2,97",UAH,demo72048450,verification,demo
66761039,19.11.17 10:21:01,1397120,processing,"5,67",UAH,demo46040525,verification,demo
66761036,19.11.17 10:21:01,1397120,declined,"4,47",GBP,demo70687065,verification,demo
66761033,19.11.17 10:21:00,1397120,declined,"0,2",GBP,demo45021328,verification,demo
66761025,19.11.17 10:20:59,1397120,declined,"2,01",GBP,demo16463893,verification,demo
66761024,19.11.17 10:20:59,1397120,declined,"4,28",GBP,demo23378625,verification,demo
66761017,19.11.17 10:20:57,1397120,declined,"6,87",GBP,demo89644567,verification,demo
66761016,19.11.17 10:20:57,1397120,declined,"3,82",GBP,demo28162564,verification,demo
66761013,19.11.17 10:20:56,1397120,declined,"8,04",GBP,demo23529333,verification,demo
66761009,19.11.17 10:20:55,1397120,declined,"1,73",GBP,demo03155685,verification,demo
66761006,19.11.17 10:20:54,1397120,declined,"3,37",GBP,demo68662514,verification,demo
66761000,19.11.17 10:20:54,1397120,declined,"4,69",GBP,demo34310749,verification,demo
66760998,19.11.17 10:20:53,1397120,processing,"0,82",EUR,demo53174518,verification,demo
66760996,19.11.17 10:20:53,1397120,processing,"1,54",EUR,demo75828898,verification,demo
66760990,19.11.17 10:20:51,1397120,processing,"7,61",EUR,demo65147013,verification,demo
66760989,19.11.17 10:20:51,1397120,processing,"5,45",EUR,demo63067242,verification,demo
66760978,19.11.17 10:20:49,1397120,processing,"7,2",EUR,demo93480495,verification,demo
66760977,19.11.17 10:20:49,1397120,processing,"7,51",EUR,demo40737634,verification,demo
66760972,19.11.17 10:20:48,1397120,processing,"9,75",EUR,demo68309857,verification,demo
66760969,19.11.17 10:20:47,1397120,processing,"5,42",EUR,demo56756370,verification,demo
66760965,19.11.17 10:20:46,1397120,processing,"3,28",EUR,demo82540684,verification,demo
66760963,19.11.17 10:20:46,1397120,processing,"1,23",EUR,demo34821855,verification,demo
66760957,19.11.17 10:20:45,1397120,processing,"4,14",GBP,demo15404253,verification,demo
66760954,19.11.17 10:20:44,1397120,processing,"0,92",GBP,demo12890462,verification,demo
66760953,19.11.17 10:20:43,1397120,processing,"9,14",GBP,demo41303126,verification,demo
66760946,19.11.17 10:20:42,1397120,processing,"1,34",GBP,demo73798205,verification,demo
66760944,19.11.17 10:20:41,1397120,processing,"8,4",GBP,demo96767219,verification,demo
66760941,19.11.17 10:20:41,1397120,processing,"9,63",GBP,demo94492517,verification,demo
66760937,19.11.17 10:20:40,1397120,processing,"7,84",GBP,demo14537234,verification,demo
66760932,19.11.17 10:20:39,1397120,processing,"6,91",GBP,demo62347193,verification,demo
66760931,19.11.17 10:20:38,1397120,processing,"1,04",GBP,demo31106321,verification,demo
66760926,19.11.17 10:20:37,1397120,reversed,"1,65",EUR,demo60340810,verification,demo
66760925,19.11.17 10:20:37,1397120,reversed,"0,81",EUR,demo48559510,verification,demo
66760919,19.11.17 10:20:35,1397120,reversed,"0,71",EUR,demo57838074,verification,demo
66760917,19.11.17 10:20:35,1397120,reversed,"2,4",EUR,demo73050238,verification,demo
66760907,19.11.17 10:20:33,1397120,reversed,"3,75",EUR,demo42011637,verification,demo
66760902,19.11.17 10:20:32,1397120,reversed,"9,57",EUR,demo91613678,verification,demo
66760899,19.11.17 10:20:31,1397120,reversed,"8,66",EUR,demo85476134,verification,demo
66760895,19.11.17 10:20:30,1397120,reversed,"3,8",EUR,demo24523893,verification,demo
66760894,19.11.17 10:20:30,1397120,reversed,"7,28",EUR,demo50061075,verification,demo
66760891,19.11.17 10:20:29,1397120,reversed,"1,45",EUR,demo29145378,verification,demo
66760890,19.11.17 10:20:29,1397120,reversed,"7,02",EUR,demo21107778,verification,demo
66760884,19.11.17 10:20:28,1397120,reversed,"8,1",EUR,demo25609583,verification,demo
66760883,19.11.17 10:20:28,1397120,reversed,"0,17",EUR,demo40579852,verification,demo
66760876,19.11.17 10:20:26,1397120,reversed,"0,32",EUR,demo79485892,verification,demo
66760874,19.11.17 10:20:26,1397120,reversed,"5,03",EUR,demo03914572,verification,demo
66760870,19.11.17 10:20:25,1397120,reversed,"5,03",EUR,demo73688990,verification,demo
66760866,19.11.17 10:20:24,1397120,reversed,"5,68",EUR,demo41063411,verification,demo
66760862,19.11.17 10:20:23,1397120,reversed,"6,68",EUR,demo85699804,verification,demo
66760861,19.11.17 10:20:22,1397120,reversed,"0,79",EUR,demo60281275,verification,demo
66760857,19.11.17 10:20:21,1397120,reversed,"1,4",UAH,demo13134788,verification,demo
66760854,19.11.17 10:20:21,1397120,reversed,"3,35",UAH,demo85366047,verification,demo
66760849,19.11.17 10:20:20,1397120,reversed,"6,55",UAH,demo78203104,verification,demo
66760848,19.11.17 10:20:19,1397120,reversed,"2,4",UAH,demo29324039,verification,demo
66760840,19.11.17 10:20:17,1397120,reversed,"9,54",UAH,demo77915382,verification,demo
66760838,19.11.17 10:20:17,1397120,reversed,"9,56",UAH,demo77084152,verification,demo
66760834,19.11.17 10:20:16,1397120,reversed,"9,61",UAH,demo12705678,verification,demo
66760829,19.11.17 10:20:15,1397120,reversed,"0,83",UAH,demo43952482,verification,demo
66760826,19.11.17 10:20:14,1397120,reversed,"3,09",UAH,demo71005383,verification,demo
66760825,19.11.17 10:20:14,1397120,reversed,"1,39",UAH,demo72139004,verification,demo
66760820,19.11.17 10:20:13,1397120,approved,"0,86",EUR,demo83916041,purchase,demo
66760815,19.11.17 10:20:12,1397120,approved,"8,69",EUR,demo09004663,purchase,demo
66760807,19.11.17 10:20:10,1397120,approved,"4,19",EUR,demo26599847,purchase,demo
66760805,19.11.17 10:20:10,1397120,approved,"4,85",EUR,demo60975958,purchase,demo
66760797,19.11.17 10:20:08,1397120,approved,"7,9",EUR,demo05234974,purchase,demo
66760794,19.11.17 10:20:07,1397120,approved,"1,63",EUR,demo07510862,purchase,demo
66760792,19.11.17 10:20:06,1397120,approved,"2,17",EUR,demo05967308,purchase,demo
66760788,19.11.17 10:20:05,1397120,approved,1,EUR,demo85177089,purchase,demo
66760785,19.11.17 10:20:04,1397120,approved,"9,95",EUR,demo17970185,purchase,demo
66760783,19.11.17 10:20:03,1397120,approved,"0,61",EUR,demo18006418,purchase,demo
66759509,19.11.17 10:11:17,1397120,processing,"9,19",CZK,demo20977423,verification,demo
66759504,19.11.17 10:11:15,1397120,processing,"7,64",CZK,demo61208837,verification,demo
66759503,19.11.17 10:11:15,1397120,processing,"9,71",CZK,demo71943814,verification,demo
66759494,19.11.17 10:11:14,1397120,processing,"8,29",CZK,demo24051637,verification,demo
66759492,19.11.17 10:11:13,1397120,processing,"4,09",CZK,demo62754259,verification,demo
66759486,19.11.17 10:11:12,1397120,processing,"2,49",CZK,demo17767418,verification,demo
66759483,19.11.17 10:11:11,1397120,processing,"3,81",CZK,demo44693188,verification,demo
66759474,19.11.17 10:11:10,1397120,processing,"9,49",CZK,demo50625379,verification,demo
66759471,19.11.17 10:11:09,1397120,processing,"9,49",USD,demo32936490,verification,demo
66759469,19.11.17 10:11:09,1397120,processing,"6,78",USD,demo51191996,verification,demo
66759458,19.11.17 10:11:07,1397120,processing,"7,43",USD,demo94077278,verification,demo
66759456,19.11.17 10:11:07,1397120,processing,"6,54",USD,demo24042106,verification,demo
66759447,19.11.17 10:11:05,1397120,processing,"8,1",USD,demo54131279,verification,demo
66759446,19.11.17 10:11:04,1397120,processing,"3,23",USD,demo56932535,verification,demo
66759441,19.11.17 10:11:03,1397120,processing,"0,29",USD,demo17095666,verification,demo
66759437,19.11.17 10:11:02,1397120,processing,"7,33",USD,demo77653178,verification,demo
66759432,19.11.17 10:11:01,1397120,processing,"9,31",USD,demo58962882,verification,demo
66759430,19.11.17 10:11:01,1397120,processing,"5,28",USD,demo98496032,verification,demo
66759428,19.11.17 10:11:00,1397120,declined,"3,83",RUB,demo92345710,verification,demo
66759426,19.11.17 10:11:00,1397120,declined,"1,08",RUB,demo79408969,verification,demo
66759418,19.11.17 10:10:58,1397120,declined,"0,94",RUB,demo98405281,verification,demo
66759409,19.11.17 10:10:57,1397120,declined,"2,83",RUB,demo73671648,verification,demo
66759407,19.11.17 10:10:56,1397120,declined,"6,61",RUB,demo82120894,verification,demo
66759399,19.11.17 10:10:55,1397120,declined,"0,39",RUB,demo28648122,verification,demo
66759395,19.11.17 10:10:54,1397120,declined,"7,01",RUB,demo13931623,verification,demo
66759393,19.11.17 10:10:54,1397120,declined,"4,66",RUB,demo11483996,verification,demo
66759389,19.11.17 10:10:53,1397120,processing,"3,25",RUB,demo66200409,verification,demo
66759387,19.11.17 10:10:53,1397120,processing,"0,64",RUB,demo37052437,verification,demo
66759381,19.11.17 10:10:52,1397120,processing,"8,5",RUB,demo37022899,verification,demo
66759380,19.11.17 10:10:51,1397120,processing,"9,09",RUB,demo39463162,verification,demo
66759372,19.11.17 10:10:49,1397120,processing,"8,9",RUB,demo09826525,verification,demo
66759371,19.11.17 10:10:49,1397120,processing,"9,1",RUB,demo65192730,verification,demo
66759365,19.11.17 10:10:48,1397120,processing,"0,04",RUB,demo65871326,verification,demo
66759360,19.11.17 10:10:47,1397120,processing,"1,67",RUB,demo17008388,verification,demo
66759358,19.11.17 10:10:47,1397120,processing,"7,85",RUB,demo98795458,verification,demo
66759354,19.11.17 10:10:46,1397120,processing,"1,93",USD,demo13173217,verification,demo
66759353,19.11.17 10:10:45,1397120,processing,"6,55",USD,demo99763052,verification,demo
66759346,19.11.17 10:10:44,1397120,processing,"2,98",USD,demo50861793,verification,demo
66759345,19.11.17 10:10:44,1397120,processing,"3,53",USD,demo43558128,verification,demo
66759337,19.11.17 10:10:42,1397120,processing,"6,68",USD,demo70213299,verification,demo
66759336,19.11.17 10:10:42,1397120,processing,"8,43",USD,demo74472017,verification,demo
66759333,19.11.17 10:10:41,1397120,processing,"5,83",USD,demo35839245,verification,demo
66759329,19.11.17 10:10:40,1397120,processing,"8,27",USD,demo13462218,verification,demo
66759325,19.11.17 10:10:39,1397120,processing,"6,98",USD,demo19200928,verification,demo
66759324,19.11.17 10:10:39,1397120,processing,"8,63",USD,demo35396345,verification,demo
66759317,19.11.17 10:10:38,1397120,reversed,"5,61",GBP,demo27900265,verification,demo
66759315,19.11.17 10:10:37,1397120,reversed,"2,71",GBP,demo92476052,verification,demo
66759302,19.11.17 10:10:35,1397120,reversed,"2,53",GBP,demo59788716,verification,demo
66759295,19.11.17 10:10:34,1397120,reversed,"4,74",GBP,demo37463843,verification,demo
66759293,19.11.17 10:10:34,1397120,reversed,"0,61",GBP,demo28775106,verification,demo
66759291,19.11.17 10:10:33,1397120,reversed,"4,62",GBP,demo84666950,verification,demo
66759287,19.11.17 10:10:33,1397120,reversed,"4,34",GBP,demo83258636,verification,demo
66759282,19.11.17 10:10:32,1397120,reversed,"8,25",GBP,demo08867947,verification,demo
66759280,19.11.17 10:10:31,1397120,reversed,"0,48",GBP,demo51371874,verification,demo
66759275,19.11.17 10:10:30,1397120,reversed,"3,83",CZK,demo21490687,verification,demo
66759274,19.11.17 10:10:30,1397120,reversed,"7,12",CZK,demo77158492,verification,demo
66759267,19.11.17 10:10:28,1397120,reversed,"5,93",CZK,demo80982716,verification,demo
66759265,19.11.17 10:10:28,1397120,reversed,"5,84",CZK,demo28964376,verification,demo
66759257,19.11.17 10:10:26,1397120,reversed,"0,48",CZK,demo23184449,verification,demo
66759255,19.11.17 10:10:25,1397120,reversed,"0,86",CZK,demo35988148,verification,demo
